sep=;
Agent1;Agent2;Domain;Agreement;Util1;Util2
MiCROAgent;VortexAgent;LargeComp;YES;0.6491;0.5468
PhoenixAgent;RandomAgent;LargeComp;YES;1.1060;0.0939
PhoenixAgent;RandomAgent;LargeComp;YES;1.1060;0.0939
PhoenixAgent;RandomAgent;LargeComp;YES;1.1060;0.0939
PhoenixAgent;TimeBased_Boulware;LargeComp;YES;0.8529;0.3637
PhoenixAgent;TimeBased_Boulware;LargeComp;YES;0.8529;0.3637
PhoenixAgent;TimeBased_Boulware;LargeComp;YES;0.8529;0.3637
PhoenixAgent;TimeBased_Conceder;LargeComp;YES;1.0099;0.2623
PhoenixAgent;TimeBased_Conceder;LargeComp;YES;1.0099;0.2623
PhoenixAgent;TimeBased_Conceder;LargeComp;YES;1.0099;0.2623
PhoenixAgent;AdaptiveAgent;LargeComp;YES;0.0524;1.0000
PhoenixAgent;AdaptiveAgent;LargeComp;YES;0.0524;1.0000
PhoenixAgent;AdaptiveAgent;LargeComp;YES;0.0524;1.0000
PhoenixAgent;MiCROAgent;LargeComp;YES;0.0932;0.6309
PhoenixAgent;MiCROAgent;LargeComp;YES;0.0932;0.6309
PhoenixAgent;MiCROAgent;LargeComp;YES;0.3494;0.6332
PhoenixAgent;PhoenixAgent;LargeComp;YES;0.6491;0.5468
PhoenixAgent;PhoenixAgent;LargeComp;YES;0.5972;0.5669
PhoenixAgent;PhoenixAgent;LargeComp;YES;0.5972;0.5669
PhoenixAgent;VortexAgent;LargeComp;YES;0.7542;0.4655
PhoenixAgent;VortexAgent;LargeComp;YES;0.7542;0.4655
PhoenixAgent;VortexAgent;LargeComp;YES;0.7542;0.4655
VortexAgent;RandomAgent;LargeComp;YES;1.1060;0.0939
VortexAgent;RandomAgent;LargeComp;YES;1.1060;0.0939
VortexAgent;RandomAgent;LargeComp;YES;1.1060;0.0939
VortexAgent;TimeBased_Boulware;LargeComp;YES;0.7542;0.4655
VortexAgent;TimeBased_Boulware;LargeComp;YES;0.7542;0.4655
VortexAgent;TimeBased_Boulware;LargeComp;YES;0.7542;0.4655
VortexAgent;TimeBased_Conceder;LargeComp;YES;1.0158;0.1247
VortexAgent;TimeBased_Conceder;LargeComp;YES;1.0158;0.1247
VortexAgent;TimeBased_Conceder;LargeComp;YES;1.0158;0.1247
VortexAgent;AdaptiveAgent;LargeComp;YES;0.4128;0.6495
VortexAgent;AdaptiveAgent;LargeComp;YES;0.4921;0.6482
VortexAgent;AdaptiveAgent;LargeComp;YES;0.4128;0.6495
VortexAgent;MiCROAgent;LargeComp;YES;0.5972;0.5669
VortexAgent;MiCROAgent;LargeComp;YES;0.5972;0.5669
VortexAgent;MiCROAgent;LargeComp;YES;0.5972;0.5669
VortexAgent;PhoenixAgent;LargeComp;YES;0.4921;0.6482
VortexAgent;PhoenixAgent;LargeComp;YES;0.4921;0.6482
VortexAgent;PhoenixAgent;LargeComp;YES;0.4921;0.6482
VortexAgent;VortexAgent;LargeComp;YES;0.5972;0.5669
VortexAgent;VortexAgent;LargeComp;YES;0.5972;0.5669
VortexAgent;VortexAgent;LargeComp;YES;0.5972;0.5669
